BLOQUE,ID_EL1,EL1,ID_EL2,EL2,REL
09_MC,MC103,AULAS VERDES,MC104,EDUCACIÓN SOBRE EL MEDIO NATURAL,1
09_MC,MC104,EDUCACIÓN SOBRE EL MEDIO NATURAL,MC031,SERVICIOS SOCIO-CULTURALES,1
09_MC,MC028,RIQUEZA DE ECOSISTEMAS URBANOS,MC092,PLAGAS,1
09_MC,MC028,RIQUEZA DE ECOSISTEMAS URBANOS,MC015,BIODIVERSIDAD DE LOS ESPACIOS URBANOS,1
09_MC,CC027,PROLIFERACIÓN DE PLAGAS Y ENFERMEDADES EN LAS CIUDADES,MC092,PLAGAS,1
09_MC,MC092,PLAGAS,MC093,TRANSMISIÓN DE ENFERMEDADES,1
09_MC,MC092,PLAGAS,CC037,PRODUCCIÓN DE ALIMENTOS,-1
09_MC,MC015,BIODIVERSIDAD DE LOS ESPACIOS URBANOS,MC030,SERVICIOS ECOSISTÉMICOS DE LAS ZONAS VERDES,1
09_MC,MC026,RIQUEZA DE ESPECIES EN LOS ESPACIOS URBANOS,MC081,ESPECIES AUTÓCTONAS,1
09_MC,MC026,RIQUEZA DE ESPECIES EN LOS ESPACIOS URBANOS,MC015,BIODIVERSIDAD DE LOS ESPACIOS URBANOS,1
09_MC,MC027,SELECCIÓN DE ESPECIES ADAPTADAS A LAS CONDICIONES CLIMÁTICAS,MC081,ESPECIES AUTÓCTONAS,1
09_MC,MC027,SELECCIÓN DE ESPECIES ADAPTADAS A LAS CONDICIONES CLIMÁTICAS,AG026,RIEGO DE ZONAS VERDES,-1
09_MC,MC081,ESPECIES AUTÓCTONAS,MC082,ESPECIES INVASORAS,-1
09_MC,MC081,ESPECIES AUTÓCTONAS,MC083,CONTAMINACIÓN GENÉTICA,-1
09_MC,MC083,CONTAMINACIÓN GENÉTICA,MC015,BIODIVERSIDAD DE LOS ESPACIOS URBANOS,-1
09_MC,MC087,CIENCIA CIUDADANA (MONITORIZACIÓN E IDENTIFICACIÓN),MC085,DIFICULTAD PARA LA RECOPILACIÓN DE INFORMACIÓN,-1
09_MC,MC085,DIFICULTAD PARA LA RECOPILACIÓN DE INFORMACIÓN,MC081,ESPECIES AUTÓCTONAS,-1
09_MC,MC094,CUBIERTAS VERDES Y JARDINES VERTICALES,CC030,COMFORT TÉRMICO CIUDADES,1
04_CC,MC023,SUELO DESTINADO A ZONAS VERDES Y ESPACIOS ABIERTOS,CC014,VULNERABILIDAD DEL ENTORNO URBANO AL CC,-1
09_MC,MC028,RIQUEZA DE ECOSISTEMAS URBANOS,MC029,SERVICIOS CLIMÁTICOS DE LAS ZONAS VERDES,1
09_MC,MC011,SOSTENIBILIDAD DE LA ESTRATEGIA DE DESARROLLO DE LA CIUDAD,MC072,PRIVATIZACIÓN DEL PATRIMONIO,-1
09_MC,MC072,PRIVATIZACIÓN DEL PATRIMONIO,MC073,PATRIMONIO PÚBLICO,-1
09_MC,MC073,PATRIMONIO PÚBLICO,MC012,CALIDAD DEL ESPACIO PÚBLICO,1
09_MC,MC073,PATRIMONIO PÚBLICO,MC100,PARQUES HISTÓRICOS,1
09_MC,MC073,PATRIMONIO PÚBLICO,MC072,PRIVATIZACIÓN DEL PATRIMONIO,1
09_MC,POB006,CRECIMIENTO DE LA POBLACIÓN,MC033,EXPANSIÓN,1
09_MC,MC010,CALIDAD DE LA PLANIFICACIÓN URBANA,MC105,SINERGIA ENTRE ZONAS VERDES Y EQUIPAMIENTOS,1
09_MC,MC105,SINERGIA ENTRE ZONAS VERDES Y EQUIPAMIENTOS,MC100,PARQUES HISTÓRICOS,1
09_MC,MC105,SINERGIA ENTRE ZONAS VERDES Y EQUIPAMIENTOS,MC107,ESPACIOS PÚBLICOS DE OCIO,1
09_MC,MC105,SINERGIA ENTRE ZONAS VERDES Y EQUIPAMIENTOS,MC106,ZONAS DEPORTIVAS,1
09_MC,MC023,SUELO DESTINADO A ZONAS VERDES Y ESPACIOS ABIERTOS,MC106,ZONAS DEPORTIVAS,1
09_MC,MC106,ZONAS DEPORTIVAS,MC112,ACCESIBILIDAD FÍSICA A INSTALACIONES DEPORTIVAS,1
09_MC,MC106,ZONAS DEPORTIVAS,MC031,SERVICIOS SOCIO-CULTURALES,1
09_MC,MC107,ESPACIOS PÚBLICOS DE OCIO,MC031,SERVICIOS SOCIO-CULTURALES,1
09_MC,MC100,PARQUES HISTÓRICOS,MC031,SERVICIOS SOCIO-CULTURALES,1
09_MC,MC101,PATRIMONIO CULTURAL,MC031,SERVICIOS SOCIO-CULTURALES,1
09_MC,MC015,BIODIVERSIDAD DE LOS ESPACIOS URBANOS,MC031,SERVICIOS SOCIO-CULTURALES,1
09_MC,MC100,PARQUES HISTÓRICOS,MC101,PATRIMONIO CULTURAL,1
09_MC,MC031,SERVICIOS SOCIO-CULTURALES,MC108,COHESIÓN SOCIAL,1
09_MC,MC031,SERVICIOS SOCIO-CULTURALES,MC109,UTILIZACIÓN DE LOS ESPACIOS VERDES,1
09_MC,MC109,UTILIZACIÓN DE LOS ESPACIOS VERDES,MC110,USO INTENSIVO NO ADECUADO,1
09_MC,MC109,UTILIZACIÓN DE LOS ESPACIOS VERDES,MC111,INTERÉS EN EL DISEÑO Y MANTENIMIENTO DE ESPACIOS VERDES,1
09_MC,MC071,ESTADO DEL PARQUE DE VIVIENDA,VIV039,POBLACIÓN EN BUSCA DE VIVIENDA,1
09_MC,MC022,SUELO DESTINADO A INFRAESTRUCTURAS,MS003,VIARIO PARA LA CIRCULACIÓN DE VEHÍCULOS DE MOTOR,1
09_MC,MC101,PATRIMONIO CULTURAL,VIV029,DEMANDA DE ALOJAMIENTO TURÍSTICO,1
09_MC,MC022,SUELO DESTINADO A INFRAESTRUCTURAS,MS004,VIARIO PARA LA CIRCULACIÓN DE BICICLETAS,1
09_MC,MC022,SUELO DESTINADO A INFRAESTRUCTURAS,MS005,INFRAESTRUCTURA FERROVIARIA,1
09_MC,MS008,SEPARACIÓN DE LAS IF PARA EL TRÁFICO MOTORIZADO DE OTROS MODOS DE TRANSPORTE,MC016,SOSTENIBILIDAD DEL DISEÑO DE CIUDAD,1
09_MC,MS009,CAMINABILIDAD,MC016,SOSTENIBILIDAD DEL DISEÑO DE CIUDAD,1
09_MC,MC007,SUELO URBANO,MC008,SUELO NO URBANO,-1
09_MC,MC008,SUELO NO URBANO,BIO005,SUELO AGRARIO,1
09_MC,MC008,SUELO NO URBANO,BIO006,SUELO NATURAL Y SEMINATURAL,1
09_MC,MC008,SUELO NO URBANO,BIO007,SUELO NO URBANIZABLE,1
09_MC,MC009,CALIDAD DE LA ORDENACIÓN,BIO007,SUELO NO URBANIZABLE,1
09_MC,MC030,SERVICIOS ECOSISTÉMICOS DE LAS ZONAS VERDES,BIO004,SALUD DE LOS ECOSISTEMAS PERI-URBANOS,1
09_MC,MC030,SERVICIOS ECOSISTÉMICOS DE LAS ZONAS VERDES,BIO010,CONSERVACIÓN DE ESPECIES,1
09_MC,MC082,ESPECIES INVASORAS,MC015,BIODIVERSIDAD DE LOS ESPACIOS URBANOS,-1
09_MC,MC082,ESPECIES INVASORAS,MC092,PLAGAS,1
09_MC,MC013,CALIDAD DE LAS INFRAESTRUCTURAS,DES007,DESIGUALDADES EN MOVILIDAD,-1
09_MC,MC050,ACCESIBILIDAD FÍSICA A SERVICIOS DE SALUD,DES003,DESIGUALDADES EN SALUD,-1
11_MS,MC050,ACCESIBILIDAD FÍSICA A SERVICIOS DE SALUD,MS034,MOVILIDAD VINCULADA A LOS SERVICIOS PÚBLICOS,-1
09_MC,MC051,ACCESIBILIDAD FÍSICA A SERVICIOS EDUCATIVOS,MC014,INCLUSIVIDAD DEL DISEÑO DE CIUDAD,1
09_MC,MC051,ACCESIBILIDAD FÍSICA A SERVICIOS EDUCATIVOS,DES002,DESIGUALDADES ESPACIALES,-1
09_MC,MC051,ACCESIBILIDAD FÍSICA A SERVICIOS EDUCATIVOS,DES004,DESIGUALDADES EDUCATIVAS,-1
11_MS,MC051,ACCESIBILIDAD FÍSICA A SERVICIOS EDUCATIVOS,MS034,MOVILIDAD VINCULADA A LOS SERVICIOS PÚBLICOS,-1
09_MC,MC071,ESTADO DEL PARQUE DE VIVIENDA,DES025,INFRAVIVIENDA,-1
09_MC,MC093,TRANSMISIÓN DE ENFERMEDADES,DES015,SALUD DE LA POBLACIÓN,-1
09_MC,MC052,ACCESIBILIDAD FÍSICA A SERVICIOS CULTURALES,MC014,INCLUSIVIDAD DEL DISEÑO DE CIUDAD,1
10_VIV,VIV028,VIVIENDAS COMPRADAS,VIV001,PARQUE DE VIVIENDA DISPONIBLE,-1
10_VIV,VIV035,ATRACTIVO DE TENER UNA VIVIENDA PARA USOS TURÍSTICOS,VIV001,PARQUE DE VIVIENDA DISPONIBLE,-1
10_VIV,VIV012,VIVIENDAS ALQUILADAS,VIV001,PARQUE DE VIVIENDA DISPONIBLE,-1
10_VIV,VIV001,PARQUE DE VIVIENDA DISPONIBLE,VIV003,PARQUE DE VIVIENDA DISPONIBLE PARA ALQUILER,1
10_VIV,VIV003,PARQUE DE VIVIENDA DISPONIBLE PARA ALQUILER,VIV014,PRECIO DEL ALQUILER,-1
10_VIV,VIV014,PRECIO DEL ALQUILER,VIV011,POBLACIÓN CON ACCESO AL ALQUILER,-1
10_VIV,VIV011,POBLACIÓN CON ACCESO AL ALQUILER,VIV012,VIVIENDAS ALQUILADAS,1
10_VIV,VIV012,VIVIENDAS ALQUILADAS,VIV003,PARQUE DE VIVIENDA DISPONIBLE PARA ALQUILER,-1
10_VIV,VIV014,PRECIO DEL ALQUILER,VIV016,ATRACTIVO DE PONER UNA VIVIENDA EN ALQUILER,1
10_VIV,VIV016,ATRACTIVO DE PONER UNA VIVIENDA EN ALQUILER,VIV003,PARQUE DE VIVIENDA DISPONIBLE PARA ALQUILER,1
10_VIV,VIV006,PERCEPCIÓN DE SEGURIDAD DE LOS ARRENDADORES,VIV016,ATRACTIVO DE PONER UNA VIVIENDA EN ALQUILER,1
10_VIV,VIV025,PERCEPCIÓN DE DIFICULTAD DE MANTENIMIENTO DE UNA VIVIENDA EN ALQUILER,VIV016,ATRACTIVO DE PONER UNA VIVIENDA EN ALQUILER,-1
10_VIV,VIV026,PERCEPCIÓN DE DIFICULTAD DE GESTIÓN DE LA VIVIENDA PARA ALQUILER,VIV016,ATRACTIVO DE PONER UNA VIVIENDA EN ALQUILER,-1
10_VIV,VIV011,POBLACIÓN CON ACCESO AL ALQUILER,VIV002,ACCESIBILIDAD A LA VIVIENDA,1
10_VIV,VIV011,POBLACIÓN CON ACCESO AL ALQUILER,EC116,GASTO EN BIENES DE PRIMERA NECESIDAD,1
10_VIV,VIV002,ACCESIBILIDAD A LA VIVIENDA,VIV012,VIVIENDAS ALQUILADAS,1
10_VIV,VIV020,POBLACIÓN CON ACCESO A COMPRA,VIV002,ACCESIBILIDAD A LA VIVIENDA,1
10_VIV,VIV039,POBLACIÓN EN BUSCA DE VIVIENDA,VIV002,ACCESIBILIDAD A LA VIVIENDA,-1
10_VIV,POB006,CRECIMIENTO DE LA POBLACIÓN,VIV039,POBLACIÓN EN BUSCA DE VIVIENDA,1
10_VIV,VIV039,POBLACIÓN EN BUSCA DE VIVIENDA,VIV011,POBLACIÓN CON ACCESO AL ALQUILER,1
10_VIV,VIV039,POBLACIÓN EN BUSCA DE VIVIENDA,VIV020,POBLACIÓN CON ACCESO A COMPRA,1
10_VIV,VIV001,PARQUE DE VIVIENDA DISPONIBLE,VIV004,PARQUE DE VIVIENDA DISPONIBLE PARA COMPRA,1
10_VIV,VIV004,PARQUE DE VIVIENDA DISPONIBLE PARA COMPRA,VIV019,PRECIO DE VENTA,-1
10_VIV,VIV019,PRECIO DE VENTA,VIV020,POBLACIÓN CON ACCESO A COMPRA,-1
10_VIV,VIV020,POBLACIÓN CON ACCESO A COMPRA,VIV028,VIVIENDAS COMPRADAS,1
10_VIV,VIV002,ACCESIBILIDAD A LA VIVIENDA,VIV028,VIVIENDAS COMPRADAS,1
10_VIV,VIV028,VIVIENDAS COMPRADAS,VIV004,PARQUE DE VIVIENDA DISPONIBLE PARA COMPRA,-1
10_VIV,VIV019,PRECIO DE VENTA,VIV021,ATRACTIVO DE PONER UNA VIVIENDA EN VENTA,1
10_VIV,VIV023,PERCEPCIÓN DE DIFICULTAD DE MANTENIMIENTO DE UNA VIVIENDA EN PROPIEDAD,VIV021,ATRACTIVO DE PONER UNA VIVIENDA EN VENTA,1
10_VIV,VIV024,PERCEPCIÓN DE DIFICULTAD DE GESTIÓN DE UNA VIVIENDA EN PROPIEDAD,VIV021,ATRACTIVO DE PONER UNA VIVIENDA EN VENTA,1
10_VIV,VIV021,ATRACTIVO DE PONER UNA VIVIENDA EN VENTA,VIV004,PARQUE DE VIVIENDA DISPONIBLE PARA COMPRA,1
10_VIV,VIV001,PARQUE DE VIVIENDA DISPONIBLE,VIV005,PARQUE DE VIVIENDA DISPONIBLE PARA USOS TURÍSTICOS,1
10_VIV,VIV005,PARQUE DE VIVIENDA DISPONIBLE PARA USOS TURÍSTICOS,VIV031,PRECIO DEL ALQUILER TURÍSTICO,-1
10_VIV,VIV030,INTENSIDAD TURÍSTICA,VIV029,DEMANDA DE ALOJAMIENTO TURÍSTICO,1
10_VIV,VIV029,DEMANDA DE ALOJAMIENTO TURÍSTICO,VIV005,PARQUE DE VIVIENDA DISPONIBLE PARA USOS TURÍSTICOS,-1
11_MS,MS002,VIARIO POR EL QUE PUEDEN CIRCULAR PEATONES,MS009,CAMINABILIDAD,1
10_VIV,VIV029,DEMANDA DE ALOJAMIENTO TURÍSTICO,VIV031,PRECIO DEL ALQUILER TURÍSTICO,1
10_VIV,VIV031,PRECIO DEL ALQUILER TURÍSTICO,VIV035,ATRACTIVO DE TENER UNA VIVIENDA PARA USOS TURÍSTICOS,1
10_VIV,VIV034,PERCEPCIÓN DE DIFICULTAD DE GESTIÓN DE UNA VIVIENDA TURÍSTICA,VIV035,ATRACTIVO DE TENER UNA VIVIENDA PARA USOS TURÍSTICOS,-1
10_VIV,VIV033,PERCEPCIÓN DE DIFICULTAD DE MANTENIMIENTO DE UNA VIVIENDA TURÍSTICA,VIV035,ATRACTIVO DE TENER UNA VIVIENDA PARA USOS TURÍSTICOS,-1
10_VIV,VIV007,LIMITACIONES NORMATIVAS,VIV035,ATRACTIVO DE TENER UNA VIVIENDA PARA USOS TURÍSTICOS,-1
10_VIV,VIV035,ATRACTIVO DE TENER UNA VIVIENDA PARA USOS TURÍSTICOS,VIV005,PARQUE DE VIVIENDA DISPONIBLE PARA USOS TURÍSTICOS,1
10_VIV,MS018,FACILIDAD DE DESPLAZAMIENTO EN TRANSPORTE PÚBLICO,VIV029,DEMANDA DE ALOJAMIENTO TURÍSTICO,1
10_VIV,MS018,FACILIDAD DE DESPLAZAMIENTO EN TRANSPORTE PÚBLICO,VIV039,POBLACIÓN EN BUSCA DE VIVIENDA,1
11_MS,DES037,MOVILIDAD VINCULADA AL TRABAJO,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,1
11_MS,DES046,MOVILIDAD VINCULADA AL CIUDADO,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,1
11_MS,MS003,VIARIO PARA LA CIRCULACIÓN DE VEHÍCULOS DE MOTOR,MS007,APARCAMIENTO,1
11_MS,MS003,VIARIO PARA LA CIRCULACIÓN DE VEHÍCULOS DE MOTOR,MS030,CALZADA PARA VEHÍCULOS,1
11_MS,MS008,SEPARACIÓN DE LAS IF PARA EL TRÁFICO MOTORIZADO DE OTROS MODOS DE TRANSPORTE,CC002,"CALIDAD, COMFORT Y SEGURIDAD DEL ENTORNO",1
11_MS,MS007,APARCAMIENTO,MS031,NODOS MULTIMODALES,1
11_MS,MS030,CALZADA PARA VEHÍCULOS,MS008,SEPARACIÓN DE LAS IF PARA EL TRÁFICO MOTORIZADO DE OTROS MODOS DE TRANSPORTE,-1
11_MS,MS008,SEPARACIÓN DE LAS IF PARA EL TRÁFICO MOTORIZADO DE OTROS MODOS DE TRANSPORTE,MS009,CAMINABILIDAD,1
11_MS,MS009,CAMINABILIDAD,MS010,DESPLAZAMIENTOS A PIE,1
09_MC,MC052,ACCESIBILIDAD FÍSICA A SERVICIOS CULTURALES,DES002,DESIGUALDADES ESPACIALES,-1
09_MC,MC052,ACCESIBILIDAD FÍSICA A SERVICIOS CULTURALES,DES006,DESIGUALDADES CULTURALES,-1
11_MS,MC052,ACCESIBILIDAD FÍSICA A SERVICIOS CULTURALES,MS035,MOVILIDAD VINCULADA AL CONSUMO,-1
11_MS,MC052,ACCESIBILIDAD FÍSICA A SERVICIOS CULTURALES,MS036,MOVILIDAD VINCULADA AL OCIO,-1
09_MC,MC053,ACCESIBILIDAD FÍSICA A SERVICIOS SOCIALES,MC014,INCLUSIVIDAD DEL DISEÑO DE CIUDAD,1
09_MC,MC053,ACCESIBILIDAD FÍSICA A SERVICIOS SOCIALES,DES002,DESIGUALDADES ESPACIALES,-1
09_MC,MC053,ACCESIBILIDAD FÍSICA A SERVICIOS SOCIALES,DES005,DESIGUALDADES EN CUIDADOS,-1
11_MS,MS034,MOVILIDAD VINCULADA A LOS SERVICIOS PÚBLICOS,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,1
11_MS,MS035,MOVILIDAD VINCULADA AL CONSUMO,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,1
11_MS,MS036,MOVILIDAD VINCULADA AL OCIO,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,1
11_MS,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,MS014,DESPLAZAMIENTOS EN OTROS MODOS DE MICROMOVILIDAD,1
11_MS,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,MS010,DESPLAZAMIENTOS A PIE,1
11_MS,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,MS012,DESPLAZAMIENTOS EN BICI,1
11_MS,MS010,DESPLAZAMIENTOS A PIE,MS013,MOVILIDAD ACTIVA,1
11_MS,MS012,DESPLAZAMIENTOS EN BICI,MS013,MOVILIDAD ACTIVA,1
11_MS,MS014,DESPLAZAMIENTOS EN OTROS MODOS DE MICROMOVILIDAD,MS013,MOVILIDAD ACTIVA,1
11_MS,MS004,VIARIO PARA LA CIRCULACIÓN DE BICICLETAS,MS011,ACCESIBILIDAD FÍSICA A CARRILES BICI,1
11_MS,MC053,ACCESIBILIDAD FÍSICA A SERVICIOS SOCIALES,MS034,MOVILIDAD VINCULADA A LOS SERVICIOS PÚBLICOS,-1
11_MS,MS013,MOVILIDAD ACTIVA,MS016,DESPLAZAMIENTOS EN TRANSPORTE PÚBLICO,-1
11_MS,MS013,MOVILIDAD ACTIVA,MS019,DESPLAZAMIENTOS EN VEHÍCULO PRIVADO,-1
11_MS,MS005,INFRAESTRUCTURA FERROVIARIA,MS006,INFRAESTRUCTURAS DE TRANSPORTE PÚBLICO COLECTIVO,1
11_MS,MC011,SOSTENIBILIDAD DE LA ESTRATEGIA DE DESARROLLO DE LA CIUDAD,MS006,INFRAESTRUCTURAS DE TRANSPORTE PÚBLICO COLECTIVO,1
11_MS,MS003,VIARIO PARA LA CIRCULACIÓN DE VEHÍCULOS DE MOTOR,MS006,INFRAESTRUCTURAS DE TRANSPORTE PÚBLICO COLECTIVO,1
11_MS,MS006,INFRAESTRUCTURAS DE TRANSPORTE PÚBLICO COLECTIVO,MS015,ACCESIBILIDAD FÍSICA A TRANSPORTE PÚBLICO,1
09_MC,MC054,ACCESIBILIDAD FÍSICA A ZONAS VERDES Y ESPACIOS ABIERTOS,MC014,INCLUSIVIDAD DEL DISEÑO DE CIUDAD,1
11_MS,MS031,NODOS MULTIMODALES,MS018,FACILIDAD DE DESPLAZAMIENTO EN TRANSPORTE PÚBLICO,1
11_MS,MS017,INTERCONEXIÓN ENTRE ZONAS,MS018,FACILIDAD DE DESPLAZAMIENTO EN TRANSPORTE PÚBLICO,1
11_MS,MS018,FACILIDAD DE DESPLAZAMIENTO EN TRANSPORTE PÚBLICO,MS016,DESPLAZAMIENTOS EN TRANSPORTE PÚBLICO,1
11_MS,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,MS016,DESPLAZAMIENTOS EN TRANSPORTE PÚBLICO,1
11_MS,MS019,DESPLAZAMIENTOS EN VEHÍCULO PRIVADO,MS016,DESPLAZAMIENTOS EN TRANSPORTE PÚBLICO,-1
11_MS,MS016,DESPLAZAMIENTOS EN TRANSPORTE PÚBLICO,MS026,DESPLAZAMIENTOS EN VEHÍCULO MOTORIZADO,1
11_MS,MS016,DESPLAZAMIENTOS EN TRANSPORTE PÚBLICO,EN038,CONSUMO ELÉCTRICO FLOTA DE VEHÍCULOS PÚBLICOS,1
11_MS,MS016,DESPLAZAMIENTOS EN TRANSPORTE PÚBLICO,EN047,CONSUMO DE COMBUSTIBLES DE LA FLOTA DE VEHÍCULOS PÚBLICOS,1
11_MS,MS022,ELECTRIFICACIÓN DEL PARQUE PÚBLICO DE VEHÍCULOS (ECO),EN038,CONSUMO ELÉCTRICO FLOTA DE VEHÍCULOS PÚBLICOS,1
11_MS,MS022,ELECTRIFICACIÓN DEL PARQUE PÚBLICO DE VEHÍCULOS (ECO),EN047,CONSUMO DE COMBUSTIBLES DE LA FLOTA DE VEHÍCULOS PÚBLICOS,-1
11_MS,MS019,DESPLAZAMIENTOS EN VEHÍCULO PRIVADO,MS026,DESPLAZAMIENTOS EN VEHÍCULO MOTORIZADO,1
11_MS,MS026,DESPLAZAMIENTOS EN VEHÍCULO MOTORIZADO,MS027,ACCIDENTES DE TRÁFICO,1
11_MS,MS008,SEPARACIÓN DE LAS IF PARA EL TRÁFICO MOTORIZADO DE OTROS MODOS DE TRANSPORTE,MS027,ACCIDENTES DE TRÁFICO,-1
11_MS,MS028,SEGURIDAD VIAL,MS027,ACCIDENTES DE TRÁFICO,-1
11_MS,MS037,TRANSPORTE DE MERCANCÍAS (ÚLTIMA MILLA),MS038,TRANSPORTE DE MERCANCÍAS EN VEHÍCULO MOTORIZADO,1
11_MS,MS037,TRANSPORTE DE MERCANCÍAS (ÚLTIMA MILLA),MS039,TRANSPORTE DE MERCANCÍAS EN MICROMOVILIDAD,1
11_MS,MS019,DESPLAZAMIENTOS EN VEHÍCULO PRIVADO,MS040,CONGESTIÓN DEL TRÁFICO RODADO,1
11_MS,MS038,TRANSPORTE DE MERCANCÍAS EN VEHÍCULO MOTORIZADO,MS040,CONGESTIÓN DEL TRÁFICO RODADO,1
11_MS,MC013,CALIDAD DE LAS INFRAESTRUCTURAS,MS040,CONGESTIÓN DEL TRÁFICO RODADO,-1
11_MS,MS023,COMPETENCIAS LOCALES EN MATERIA DE MOVILIDAD,MS024,LIMITACIÓN DEL TRÁFICO EN NÚCLEOS URBANOS,1
11_MS,MS001,NORMATIVA DE LAS ZBE,MS024,LIMITACIÓN DEL TRÁFICO EN NÚCLEOS URBANOS,1
11_MS,MS024,LIMITACIÓN DEL TRÁFICO EN NÚCLEOS URBANOS,MS040,CONGESTIÓN DEL TRÁFICO RODADO,-1
11_MS,MS024,LIMITACIÓN DEL TRÁFICO EN NÚCLEOS URBANOS,MS025,FACILIDAD DE DESPLAZAMIENTO EN VEHÍCULO PRIVADO,-1
11_MS,MS040,CONGESTIÓN DEL TRÁFICO RODADO,MS025,FACILIDAD DE DESPLAZAMIENTO EN VEHÍCULO PRIVADO,-1
11_MS,MS007,APARCAMIENTO,MS025,FACILIDAD DE DESPLAZAMIENTO EN VEHÍCULO PRIVADO,1
11_MS,MS025,FACILIDAD DE DESPLAZAMIENTO EN VEHÍCULO PRIVADO,MS019,DESPLAZAMIENTOS EN VEHÍCULO PRIVADO,1
11_MS,MS033,NECESIDADES DE DESPLAZAMIENTO DE LA POBLACIÓN,MS019,DESPLAZAMIENTOS EN VEHÍCULO PRIVADO,1
11_MS,MS020,ÍNDICE DE MOTORIZACIÓN,MS019,DESPLAZAMIENTOS EN VEHÍCULO PRIVADO,1
11_MS,MS006,INFRAESTRUCTURAS DE TRANSPORTE PÚBLICO COLECTIVO,DES007,DESIGUALDADES EN MOVILIDAD,-1
11_MS,MS013,MOVILIDAD ACTIVA,DES015,SALUD DE LA POBLACIÓN,1
11_MS,MS027,ACCIDENTES DE TRÁFICO,DES015,SALUD DE LA POBLACIÓN,-1
12_BIO,POB006,CRECIMIENTO DE LA POBLACIÓN,BIO014,NÚCLEOS PERI-URBANOS,1
12_BIO,MC007,SUELO URBANO,BIO014,NÚCLEOS PERI-URBANOS,1
12_BIO,BIO014,NÚCLEOS PERI-URBANOS,BIO018,INFRAESTRUCTURAS VIARIAS,1
12_BIO,BIO014,NÚCLEOS PERI-URBANOS,BIO013,CAMBIOS EN LOS USOS DEL SUELO,1
12_BIO,BIO018,INFRAESTRUCTURAS VIARIAS,BIO020,FRAGMENTACIÓN DE HÁBITATS,1
12_BIO,BIO018,INFRAESTRUCTURAS VIARIAS,BIO031,ACCESO FÍSICO A ZONAS NATURALES Y SEMI-NATURALES,1
12_BIO,BIO031,ACCESO FÍSICO A ZONAS NATURALES Y SEMI-NATURALES,ECC060,RUIDO,1
12_BIO,BIO031,ACCESO FÍSICO A ZONAS NATURALES Y SEMI-NATURALES,BIO003,PRESIONES GENERADAS POR LA PRESENCIA HUMANA,1
12_BIO,NOR003,NORMATIVA Y LEGISLACIÓN,BIO011,GESTIÓN ADECUADA Y PROTECCIÓN DE LAS ZONAS NATURALES,1
12_BIO,BIO011,GESTIÓN ADECUADA Y PROTECCIÓN DE LAS ZONAS NATURALES,BIO003,PRESIONES GENERADAS POR LA PRESENCIA HUMANA,-1
12_BIO,BIO020,FRAGMENTACIÓN DE HÁBITATS,BIO004,SALUD DE LOS ECOSISTEMAS PERI-URBANOS,-1
12_BIO,BIO003,PRESIONES GENERADAS POR LA PRESENCIA HUMANA,BIO004,SALUD DE LOS ECOSISTEMAS PERI-URBANOS,-1
12_BIO,BIO005,SUELO AGRARIO,BIO006,SUELO NATURAL Y SEMINATURAL,-1
12_BIO,BIO005,SUELO AGRARIO,BIO015,SUPERFICIE AGRARIA ÚTIL,1
12_BIO,BIO006,SUELO NATURAL Y SEMINATURAL,BIO016,ESPACIOS NATURALES PROTEGIDOS,1
12_BIO,NOR003,NORMATIVA Y LEGISLACIÓN,BIO016,ESPACIOS NATURALES PROTEGIDOS,1
12_BIO,BIO015,SUPERFICIE AGRARIA ÚTIL,BIO007,SUELO NO URBANIZABLE,1
12_BIO,BIO016,ESPACIOS NATURALES PROTEGIDOS,BIO007,SUELO NO URBANIZABLE,1
12_BIO,NOR003,NORMATIVA Y LEGISLACIÓN,BIO017,AGRICULTURA SOSTENIBLE,1
12_BIO,BIO015,SUPERFICIE AGRARIA ÚTIL,BIO017,AGRICULTURA SOSTENIBLE,1
12_BIO,BIO007,SUELO NO URBANIZABLE,BIO006,SUELO NATURAL Y SEMINATURAL,1
12_BIO,BIO006,SUELO NATURAL Y SEMINATURAL,BIO021,MASAS DE AGUA,1
12_BIO,BIO006,SUELO NATURAL Y SEMINATURAL,BIO022,COBERTURA HERBÁCEA Y ARBUSTIVA,1
12_BIO,BIO006,SUELO NATURAL Y SEMINATURAL,BIO023,COBERTURA ARBÓREA,1
12_BIO,BIO021,MASAS DE AGUA,BIO008,RIQUEZA DE ECOSISTEMAS DE LOS ESPACIOS PERI-URBANOS,1
12_BIO,BIO017,AGRICULTURA SOSTENIBLE,BIO008,RIQUEZA DE ECOSISTEMAS DE LOS ESPACIOS PERI-URBANOS,1
